,course_id,semester,name,dept_id,department,credits,description,grading_method,gen_ed,core,sections,relationships.coreqs,relationships.prereqs,relationships.formerly,relationships.restrictions,relationships.additional_info,relationships.also_offered_as,relationships.credit_granted_for
4114,RDEV640,202308,Principles of Urban Design for Real Property Developers,RDEV,Real Estate Development,3,"Introduces students to the design issues associated with development of the basic real property asset classes (office, retail, and residential) and the context driven forces that shape these different development types.  Also introduces non-design students to the principles of visual literacy and the capacity of different property to support development in the effort to enhance a community.",['Regular'],[],[],['RDEV640-0101'],,,RDEV688J.,Permission of ARCH-Real Estate Development.,,,RDEV688J or RDEV640.
4115,RDEV660,202308,Commercial Leasing for Real Property Developers,RDEV,Real Estate Development,3,"Provides students with a hands-on look at commercial and real estate leases, lease provisions, and current market activity,  a key factor in determining when and whether to proceed with developing a commercial property.",['Regular'],[],[],['RDEV660-0101'],,,RDEV688L.,Permission of ARCH-Real Estate Development.,,,RDEV688L or RDEV660.
4116,RDEV670,202308,Negotiating Agreements & Resolving Conflicts when Developing Real Property,RDEV,Real Estate Development,3,Designed to develop students' negotiation and leadership skills for managing differences between individuals and groups while in the process of developing and operating real property. Includes a blend of skill-building exercises and theory discussions about the behavior of individuals to understand negotiation dynamics.,['Regular'],[],[],['RDEV670-0101'],,,RDEV688E.,Permission of ARCH-Real Estate Development.,,,RDEV688E or RDEV670.
4117,RDEV688D,202308,Selected Topics in Real Estate Development; Geo-Underwriting: Location-Based Project Feasibility Analysis - From Segregation to Gentrification,RDEV,Real Estate Development,3,"This course overviews fundamentals of project level real estate underwriting and its inextricable relationship to the neighborhood context. The construct of ""neighborhood"" is explored throughout the course as both a social organizing principle and as an economic marketplace. Neighborhoods are considered throughout the historical forces that have shaped them, reaching back to the original formation of ethnic and racial ghettos and moving forward through urban renewal and modern-day gentrification. The changing forms of the real estate projects that have sustained these neighborhoods over time are evaluated . As changes further continued in neighborhoods and altered perceived demands for housing and services, the factors that changed the viability of real estate projects are closely investigated. The course also considers the government and policy landscapes that have helped shape neighborhood form and the real estate types found there. These policies are understood through review of actual case examples.","['Regular', 'Audit']",[],[],['RDEV688D-0101'],,,,,,,
4118,RDEV689D,202308,Current Topics in Real Estate Development; Affordable Housing Asset Management,RDEV,Real Estate Development,3,,"['Regular', 'Audit']",[],[],['RDEV689D-0101'],,,,,,,
4119,RDEV689Y,202308,Current Topics in Real Estate Development; Guided Real Estate Development Project,RDEV,Real Estate Development,1,,"['Regular', 'Audit']",[],[],['RDEV689Y-0101'],,Permission of the department.,,,,,
4120,RDEV690,202308,Capstone Project: Real Property Feasibility Study,RDEV,Real Estate Development,3,"The capstone course is designed to provide students with an opportunity to apply acquired classroom knowledge to real world conditions.  Each student in the class will work separately to create a development proposal and feasibility study for an assigned property. For students doing a  feasibility study of a  development  the study will address at least market analysis, entitlement process, construction, and financing for the project.",['Regular'],[],[],"['RDEV690-0102', 'RDEV690-0103', 'RDEV690-0104', 'RDEV690-0105', 'RDEV690-0101']",,Completion of at least 7 RDEV courses.,RDEV688I.,Permission of ARCH-Real Estate Development.,,,RDEV688I or RDEV690.
4121,RELS120,202308,Islamic Civilization,RELS,Religious Studies,3,Introduction to society and culture in the Middle East since the advent of Islam: as a personal and communal faith; as artistic and literary highlights of intellectual and cultural life; and as the interplay between politics and religion under the major Islamic regimes.,"['Regular', 'Pass-Fail', 'Audit']",[['DSHU']],"['SH', 'D']","['RELS120-0101', 'RELS120-0102', 'RELS120-0103']",,,,,Cross-listed with: HIST120.,,HIST120 or RELS120.
4122,RELS170,202308,Ancient Myths and Modern Lives,RELS,Religious Studies,3,"What are myths and why do we tell them? What powers do myths have? We will tackle these questions by looking at the enduring and fascinating myths from ancient Greece and Rome. In addition to studying how they shaped ancient societies, we will also look at their modern influence and reflect upon the power that myths still hold in our contemporary world. Taught in English.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'SCIS']]",['HL'],"['RELS170-0101', 'RELS170-0102', 'RELS170-0103', 'RELS170-0104', 'RELS170-0105', 'RELS170-0107', 'RELS170-0109', 'RELS170-FC01', 'RELS170-FC02', 'RELS170-FC03', 'RELS170-FC05', 'RELS170-0106', 'RELS170-0108']",,,,,This course cannot be taken for language credit. Cross-listed with: CLAS170.,,CLAS170 or RELS170.
4123,RELS219E,202308,Special Topics in Religious Studies; Visual Cultures of Islam,RELS,Religious Studies,3,"Crosslisted with ARTH389L, AAST298B, PERS298E, and HIST219E.  Visual Cultures of Islam is part of the Digital Islamic Studies Curriculum (digitalislam.umich.edu). This course is taught by an expert in the field of Islamic Art at the University of Michigan, and digitally shared with the University of Maryland. The course explores definitions of ""Islamic"" art and investigates various visual cultures of Islam around the world from the 7th to the 20th century. The course meets twice a week in real time using video conferencing technology and students are able to enroll directly at Maryland for course credit.","['Regular', 'Pass-Fail', 'Audit']",[],[],['RELS219E-0101'],,,,,,,"HIST219E, ARTH389L, AAST298B, PERS298E, or RELS219E."
4124,RELS273,202308,"Jesus, Mani, and Muhammad: The Dynamics of New Religious Movements",RELS,Religious Studies,3,"We examine three significant ancient religious figures: Jesus (d. 30s CE), Mani (d. 276 CE), and Muhammad (d. 632). All three were founders of long-lasting religions that were part of a dramatic change in the society and religion of the ancient world. Special areas of focus: the biographies of these founding figures, and how we know them; a historical approach to religious founders; and the sociology of new religious movements.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP', 'SCIS']]",[],"['RELS273-0101', 'RELS273-0102', 'RELS273-0103']",,,RELS289M.,,Cross-listed with: HIST289T.,,RELS273 or RELS289M or HIST289T.
4125,RELS274,202308,Jerusalem in Antiquity: The History of Sacred Space in a Holy City,RELS,Religious Studies,3,"Examines the complex history of Jerusalem's status as a holy city, with a focus on constructions of sacred space in Judaism, Christianity, and Islam.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'DVUP', 'SCIS']]",[],"['RELS274-0102', 'RELS274-0103', 'RELS274-0104', 'RELS274-0101']",,,"JWST289J, RELS289J.",,Cross-listed with: JWST274.,,"JWST274, RELS274, JWST289J or RELS289J."
4126,RELS342,202308,Renaissance Europe,RELS,Religious Studies,3,"Intellectual developments in Italy and Northern Europe from 1300 to 1550 and their influence on the arts and religion; social and economic trends, including the rise of the commercial economy in cities; the family and the role of women in society; expansion of Europe overseas and the beginnings of colonization; emergence of the state and consequent changes in political theory.","['Regular', 'Pass-Fail', 'Audit']",[],[],['RELS342-0101'],,HIST112 or HIST111; or permission of instructor.,,,Cross-listed with: HIST332.,,HIST332 or RELS342.
4127,RELS439A,202308,Advanced Topics in Religious Thought; Islamic Reformism,RELS,Religious Studies,3,Cross-listed with HIST428G.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['RELS439A-0101'],,,,,,,HIST428G or RELS439A.
4128,RELS499,202308,Independent Study in Religious Studies,RELS,Religious Studies,1,,"['Regular', 'Pass-Fail', 'Audit']",[],[],[],,,,,,,
4129,RELS619B,202308,Directed Readings in Religous Studies; Islam and the Body,RELS,Religious Studies,3,,"['Regular', 'Audit']",[],[],[],,,,,,,
4130,RUSS101,202308,Intensive Elementary Russian I,RUSS,Russian,6,"This intensive first-year course is intended to develop the four skills: reading, writing, listening and speaking with an emphasis on communicative competence.","['Regular', 'Pass-Fail', 'Audit']",[],[],"['RUSS101-0101', 'RUSS101-0201']",,Must have appropriate Foreign Language Placement Test (FLPT) score.,,Must not be a  native/fluent speaker of Russian.,"This course has been put on a timed release system. Seats will be opended gradually by the registrar's office, to a total of 15 seats per section. If the course is full, please put yourself on the waitlist and contact Dr. Cynthia Martin (cmartin@umd.edu) for permission to enroll.",,RUSS101 or (RUSS111 and RUSS112).
4131,RUSS201,202308,Intermediate Russian I,RUSS,Russian,5,Continued activation and expansion of skills and knowledge acquired in an elementary Russian course with the goal of communicative competence.,"['Regular', 'Pass-Fail', 'Audit']",[],['H'],['RUSS201-0101'],,RUSS102 or RUSS114; or must have appropriate Foreign Language Placement Test (FLPT) score.,,Must not be a native/fluent speaker of Russian.,"If the course is full, please put yourself on the waitlist and contact Dr. Cynthia Martin (cmartin@umd.edu) for permission to enroll.",,
4132,RUSS287,202308,The Power of the Word: Freedom of Speech in the U.S. and Russia,RUSS,Russian,3,"The central theme is the abiding human propensity to ask questions, to use language to pursue inquiry. To be a ""critical thinker,"" one must develop the habit and discipline of asking questions and challenging assumptions. Through a comparative approach to the US and Russian experiences, we will explore the role of language and its power in different political and social systems. We will explore such questions as: Why is free speech so fiercely defended in a democracy and such a threat to totalitarianism? What is the relationship between free speech, political power and dissent? Is the pen still mightier than the sword, even in the nuclear age? What has shaped our current attitudes toward freedom of expression? How has the concept of political free speech been extended to include freedom of expression in general, such as in the creative arts? What role do new technologies play in the arena of free speech debates? We will explore how freedom of speech and expression has been defended or its suppression justified in the US and Russia. We will practice the art of questioning and constructing counter-arguments throughout the course.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'SCIS']]",[],['RUSS287-0101'],,,RUSS289I.,,Taught in English.    students in the Carillon Community.,,RUSS287 or RUSS289I.
4133,RUSS301,202308,Advanced Russian I,RUSS,Russian,3,Advanced training in written Russian communicative structures.,"['Regular', 'Audit']",[],[],['RUSS301-0101'],,RUSS202; or students who have taken courses with comparable content may contact the department.,,Must not be a  native/fluent speaker of Russian.,,,
4134,RUSS386,202308,Experiential Learning,RUSS,Russian,3,"Restriction: Junior standing or higher; and permission of ARHU-School of Languages, Literatures, and Cultures department.","['Regular', 'Pass-Fail']",[],[],[],,,,,Contact the department to obtain section numbers.,,
4135,RUSS398D,202308,Selected Topics in Russian Language and Literature; New Wave Cinemas of the Soviet Bloc,RUSS,Russian,3,,"['Regular', 'Pass-Fail', 'Audit']",[],[],['RUSS398D-0101'],,,,,,,
4136,RUSS398L,202308,Selected Topics in Russian Language and Literature; Russian for Heritage Learners,RUSS,Russian,3,The course is intended for heritage speakers of Russian who may have had little or no formal instruction in Russian. Please contact instructor if you are unsure of your current abilities: Inna Hardman: ihardman@umd.edu,"['Regular', 'Pass-Fail', 'Audit']",[],[],['RUSS398L-0101'],,,,,,,
4137,RUSS401,202308,Advanced Russian Composition,RUSS,Russian,3,"Approaches to argumentation, organization of information, contextualized grammar, appropriateness of lexical choice, genre, and register.","['Regular', 'Pass-Fail', 'Audit']",[],[],['RUSS401-0101'],,RUSS302; or students who have taken courses with comparable content may contact the department.,,Not open to native speakers of Russian.,,,
4138,RUSS439E,202308,Selected Topics in Russian Literature; Cultural Map of Russia: Explorations in the Diversity of Russia,RUSS,Russian,3,"Topics will include Russian cultural, ethnic, linguistic, geographic, and environmental diversity. Taught in Russian.","['Regular', 'Pass-Fail', 'Audit']",[],[],['RUSS439E-0101'],,Must have completed or be concurrently enrolled in RUSS301 or higher.,,,,,
4139,RUSS499,202308,Independent Study in Russian,RUSS,Russian,1,,['Regular'],[],[],[],,,,,,,
4140,SLAA610,202308,Research and Theories in Second Language Acquisition,SLAA,Second Language Acquisition and Application,3,Introduction to current theories and research findings Second Language Acquisition (SLA).,"['Regular', 'Audit']",[],[],['SLAA610-0101'],,,,,,,
4141,SLAA620,202308,Second Language Research Methodologies,SLAA,Second Language Acquisition and Application,3,"An exploration of research methodology in second language acquisition (SLA), with a focus on developing practical skills in data analysis and interpretation.  Preparation in both critical evaluation of existing research and design of new research models.","['Regular', 'Audit']",[],[],['SLAA620-0101'],,SLAA610; and must have completed or be concurrently enrolled in SLAA611.,,,,,
4142,SLAA649R,202308,Special Topics in Second Language Acquisition; Research Critique,SLAA,Second Language Acquisition and Application,3,,"['Regular', 'Audit']",[],[],['SLAA649R-0101'],,,,,,,
4143,SLAA650,202308,Second Language Analysis,SLAA,Second Language Acquisition and Application,3,"An overview of the field of linguistics with a particular attention to its application in SLA studies, introduces students to the basic concepts and skills related to the scientific study of language, and provides them with opportunities to apply these concepts and skills in the analysis of language. It covers topics such as phonetics, phonology, morphology, syntax, semantics, language acquisition, and language use.","['Regular', 'Audit']",[],[],['SLAA650-0101'],,"SLAA610; or permission of ARHU-School of Languages, Literatures, and Cultures department.",,,,,
4144,SLAA719,202308,Second Language Acquisition and Application Internship,SLAA,Second Language Acquisition and Application,3,,"['Regular', 'Audit']",[],[],[],,,,,,,
4145,SLAA742,202308,Second Language Processing,SLAA,Second Language Acquisition and Application,3,"Covers leading theoretical approaches and experimental methods in second language processing. Draws on research and theories in Second Language Acquisition (SLA), formal linguistics, cognitive grammar, psycholinguistics, and neurolinguistics.","['Regular', 'Audit']",[],[],['SLAA742-0101'],,,,Permission of instructor required for MA students.,,,
4146,SLAA749V,202308,Special Topics in Second Language Learning; The Mental Lexicon,SLAA,Second Language Acquisition and Application,3,,"['Regular', 'Audit']",[],[],['SLAA749V-0101'],,,,,,,
4147,SLAA750,202308,Instructed Second Language Acquisition,SLAA,Second Language Acquisition and Application,3,"Survey of studies on effectiveness of SLA instruction within various domains of language, with focus on research design.","['Regular', 'Audit', 'Sat-Fail']",[],[],['SLAA750-0101'],,SLAA610.,,,,,
4148,SLAA779,202308,Directed Research in Second Language Acquisition and Application,SLAA,Second Language Acquisition and Application,1,,"['Regular', 'Audit']",[],[],[],,,,,,,
4149,SLAA798,202308,Master's Independent Study,SLAA,Second Language Acquisition and Application,1,,"['Regular', 'Audit']",[],[],[],,,,,,,
4150,SLAA799,202308,Master's Thesis Research,SLAA,Second Language Acquisition and Application,1,,['Sat-Fail'],[],[],[],,,,,,,
4151,SLAA888,202308,Doctoral Independent Study,SLAA,Second Language Acquisition and Application,1,,"['Regular', 'Audit']",[],[],[],,,,,,,
4152,SLAA898,202308,Pre-Candidacy Research,SLAA,Second Language Acquisition and Application,1,,['Regular'],[],[],[],,,,,,,
4153,SLAA899,202308,Doctoral Dissertation Research,SLAA,Second Language Acquisition and Application,6,,['Sat-Fail'],[],[],[],,,,,,,
4154,SLLC118U,202308,Introductory Less Commonly Taught Language I; Elementary Ukrainian I,SLLC,"School of Languages, Literatures and Cultures",3,"This introductory course is intended to develop the four skills: reading, writing, listening and speaking with an emphasis on communicative and cultural competence.",['Regular'],[],[],['SLLC118U-0101'],,,,,,,
4155,SLLC280,202308,Mythology of the Oppressed,SLLC,"School of Languages, Literatures and Cultures",3,"Does information drive human history? Mythological recurrences say much about cultures that had to adapt their world views while attempting to preserve them. This course examines the cognitive or social bases of mythology, to be pursued from insights in cultural and literary studies, linguistics, the cognitive sciences, paleo-anthropology, archeology, etc. The course is designed to help students think about complex problems from a humanistic perspective, making liberal use of the sciences.",['Regular'],"[['DSHU', 'SCIS']]",[],['SLLC280-0101'],,,SLLC299J.,,Carillon Community Language students.,,SLLC280 or SLLC299J.
4156,SLLC286,202308,Living the Good Life: Chinese Philosophy in the Modern World,SLLC,"School of Languages, Literatures and Cultures",3,"Confucius, Mencius, Zhuangzi and other Chinese thinkers who lived more than 2,000 years ago would argue that the contemporary Western emphasis on self-discovery (Find yourself) and self-acceptance has led you astray. See what they have to say and discuss what relevance it has for the modern world as we study how early Chinese thinkers wrestled with questions of existence, morality, and governance. No previous knowledge of Chinese philosophy and history will be assumed and no prerequisites are required. We will discuss ideas that are both historical and relevant to students' lives. What is ""the Way""? How do we cultivate spontaneity? Is there a stable self? How can we be more alive? These are questions important for ancient kings but also for UMD students choosing a major, or wondering how ARHU can benefit them.","['Regular', 'Pass-Fail', 'Audit']","[['DSHU', 'SCIS']]",[],['SLLC286-0101'],,,,,Taught in English.,,
4157,SLLC309,202308,Language Partner Program,SLLC,"School of Languages, Literatures and Cultures",1,"Students must be able to meet on September 19, 2022 and November 28, 2022.",['Regular'],[],[],"['SLLC309-0101', 'SLLC309-0102', 'SLLC309-0103', 'SLLC309-0104', 'SLLC309-0105', 'SLLC309-0106', 'SLLC309-0107', 'SLLC309-0108', 'SLLC309-0109', 'SLLC309-0110', 'SLLC309-0111']",,,,,,,
4158,SMLP470,202308,Fundamentals of Entrepreneurial Ventures,SMLP,Southern Management Leadership Program,3,"Learn the processes and skills needed to launch and manage start-up ventures, including technology startups. Assess the feasibility of a startup ventures, as well as how to apply best practices for planning, launching, and managing new companies by using real-world examples and in-depth case studies. Discuss a wide range of issues of importance and concern to entrepreneurs and learn to recognize opportunity, assess the skills and talents of successful entrepreneurs, and learn models and approaches that help navigate uncertainty.",['Regular'],[],[],['SMLP470-0101'],,,HLMN470.,Restricted to students in the Southern Management Leadership Program.,SMLP470 may not count toward any BMGT major or minor degree.,,"HLMN470, SMLP470, ENES460 or BMGT461."
4159,SMLP472,202308,Strategies for Innovation & Entrepreneurship,SMLP,Southern Management Leadership Program,3,"Understand the process of technological change; the ways that firms come up with innovations; the strategies that firms use to benefit from innovation; and how to create new value not only through new products or services, but with novel technologies, business concepts, organizing structures, transaction/financing mechanisms, distribution channels, and market segmentation. Challenge students to think about how to create value and build a productive business organization with available resources (e.g. intelligence, insight, energy, initiative and personal relationships).",['Regular'],[],[],['SMLP472-0101'],,,HLMN472.,Restricted to students in the Southern Management Leadership Program.,SMLP472 may not count toward any BMGT major or minor degree.,,"HLMN472, SMLP472, BMGT467, or ENES463."
4160,SOCY100,202308,Introduction to Sociology,SOCY,Sociology,3,"The fundamental concepts and principles of sociology. Includes consideration of culture, patterns of social interaction, norms, values, social institutions, stratification, and social change.","['Regular', 'Pass-Fail', 'Audit']",[['DSHS']],['SB'],"['SOCY100-0101', 'SOCY100-0301', 'SOCY100-0401', 'SOCY100-0501', 'SOCY100-FC01', 'SOCY100-FC02', 'SOCY100-0201']",,,,,,,
4161,SOCY105,202308,Introduction to Contemporary Social Problems,SOCY,Sociology,3,An examination of contemporary social problems through sociological perspectives; ways in which social problems are part of the organization of society; a detailed study of selected social problems including social conflict and social inequality.,"['Regular', 'Pass-Fail', 'Audit']",[['DSHS']],['SB'],"['SOCY105-0101', 'SOCY105-0201', 'SOCY105-0301', 'SOCY105-FC01']",,,,,,,
4162,SOCY125,202308,Why does Educational Inequality in the U.S. Persist?	Explaining Differences in Educational Attainment,SOCY,Sociology,3,Explores questions related to educational inequality in the US. Examines what variables other than individual ability and effort influence educational attainment - how well and how far we go in school.,"['Regular', 'Pass-Fail']","[['DSHS', 'SCIS']]",[],['SOCY125-0101'],,,,,,,
4163,SOCY200,202308,Human Societies,SOCY,Sociology,3,"A comparative, historical, interdisciplinary study of human socieities that focuses on the main components of human societies, how they are organized, how they change, and how they come to shape our collective social existence.","['Regular', 'Pass-Fail', 'Audit']","[['DSHS', 'SCIS']]",['SB'],['SOCY200-0101'],,,,,,,
4164,SOCY201,202308,Introductory Statistics for Sociology,SOCY,Sociology,4,"Elementary descriptive and inferential statistics. Construction and percentaging of bivariate contingency tables; frequency distributions and graphic presentations; measures of central tendency and dispersion; parametric and nonparametric measures of association and correlation; regression; probability; hypothesis testing; the normal, binomial and chi-square distributions; point and interval estimates.","['Regular', 'Pass-Fail', 'Audit']",[['FSAR']],[],"['SOCY201-0101', 'SOCY201-0102']",,SOCY100; and (MATH107 or MATH111).,,"Must not have completed STAT400, BMGT231, or ENEE324.",,,
4165,SOCY202,202308,Introduction to Research Methods in Sociology,SOCY,Sociology,4,"The underlying logic, major strategies, specific techniques and skills of sociological research. Research design, measurement, data collection, sampling, field research experiments, surveys, index and scale construction, data analysis, interpretation and report writing.","['Regular', 'Pass-Fail', 'Audit']",[['DSSP']],[],"['SOCY202-0101', 'SOCY202-0102', 'SOCY202-0103', 'SOCY202-0104']",,,,,,,
4166,SOCY203,202308,Sociological Theory,SOCY,Sociology,3,Development of the science of sociology; historical backgrounds; recent theories of society. Required of all sociology majors.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY203-0101'],,SOCY100.,,,,,
4167,SOCY211,202308,The Sociology Major: Mapping the Road to Academic Success,SOCY,Sociology,1,"Designed to assist students in making a successful transition to the major and will orient them to departmental, college, and university resources. Students will collaboratively explore avenues and best practices that build self-confidence and lead to academic achievement.","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY211-0101'],,,,Must be a student in the SOCY major (22080) or SOCY minor (#BS13).,,,
4168,SOCY222,202308,Immigration and Ethnicity in America,SOCY,Sociology,3,"The history of immigration and the development of diverse populations in the United States are examined. Topics include related political controversies, the social experiences of immigrants, ethnicity, generations, migration, inter-group relations, race and diversity in American culture.","['Regular', 'Pass-Fail', 'Audit']","[['DSHS', 'DVUP']]",[],['SOCY222-0101'],,,,,Cross-listed with: AAST222.,,"AAST222, HIST222, or SOCY222."
4169,SOCY224,202308,Why are We Still Talking About Race?,SOCY,Sociology,3,Exploration of the major debates and assumptions that construct individual perceptions of what race is and how race matters. Sociological and sub-cultural theories will give students a historical and present day frame with which to view race and ethnic relations in the twenty-first century.,['Regular'],"[['DSHS', 'SCIS']]",[],['SOCY224-0101'],,,,,,,
4170,SOCY225,202308,"Women's Jobs, Men's Jobs: How and Why Do They Differ?",SOCY,Sociology,3,"An exploration of critical issues pertaining to gender differences in the workplace. Overview of theories explaining why some people do better than others in the world of work, and discussions of more specific questions relating to women's and men's job opportunities and experiences.","['Regular', 'Pass-Fail', 'Audit']","[['DSHS', 'SCIS']]",[],['SOCY225-0101'],,,,,,,
4171,SOCY227,202308,Introduction to the Study of Deviance,SOCY,Sociology,3,"An introduction to the sociological study of deviant behavior, covering such topics as mental illness, sexual deviance, and the use of drugs.","['Regular', 'Pass-Fail', 'Audit']",[['DSHS']],['SB'],['SOCY227-0101'],,,SOCY327.,,,,SOCY227 or SOCY327.
4172,SOCY230,202308,Sociological Social Psychology,SOCY,Sociology,3,"Theoretical perspectives and their applications. Socialization through the life course, the self-concept, attitudes, emotion, attribution, interpersonal relations, group processes, deviance, and social change.","['Regular', 'Pass-Fail', 'Audit']",[['DSHS']],[],['SOCY230-0101'],,,,,,,
4173,SOCY241,202308,Inequality in American Society,SOCY,Sociology,3,"The dynamics of inequality: its social production, politics, future, and ideological bases. Utopian communities, efforts to eliminate inequality.","['Regular', 'Pass-Fail', 'Audit']","[['DSHS', 'DVUP']]","['SB', 'D']",['SOCY241-0101'],,,,,,,SOCY241 or SOCY441.
4174,SOCY242,202308,Sociology of Homelessness,SOCY,Sociology,3,"Examines the causes of and solutions for homelessness in society. How social scientists analyze social issues using ethnographic observation, surveys, official statistics, and other research methods. Discusses how policies have responded to the problem of homelessness, and how to evaluate their effectiveness.",['Regular'],[['DSSP']],[],['SOCY242-0101'],,,,,,,
4175,SOCY243,202308,"The Family: Diversity, Inequality, and Social Change",SOCY,Sociology,3,"An exploration of diversity and inequality in family life, focusing on empirical patterns and trends, political and cultural debates, and policy issues, including the major theories and research methods used in the sociological study of the family in a plural society.","['Regular', 'Pass-Fail', 'Audit']","[['DSSP', 'DVUP']]",[],['SOCY243-0101'],,,SOCY443.,,,,SOCY243 or SOCY443.
4176,SOCY265,202308,"War and Society, from the American Revolution to the Present",SOCY,Sociology,3,"This course asks, why do nations make war the way they do? And how does the experience of waging war in this manner remake institutions, social and political relationships and even culture? To answer these questions, the course adopts a comparative and historical perspective, highlighting the ways nations organize and mobilize for armed conflict as well as how they define 'the enemy' against whom they direct armed force, and the ways these together shape the social consequences of warfare. Among the range of social consequences, we will focus on three: the experience of combat itself; the impact of war on class, race and gender relations; and the emergence of cultural values around armed conflict and the place of warfare and soldiers in society. The course concludes with almost a month devoted to making sense of the War in Ukraine and considering where to go from here.","['Regular', 'Pass-Fail', 'Audit']",[['DSHS']],[],['SOCY265-0101'],,,SOCY465.,,,,SOCY465 or SOCY365.
4177,SOCY335,202308,Sociology of Health and Illness,SOCY,Sociology,3,"An exploration of the social model to studying health and illness: how meanings and experiences of health and illness are socially produced. How experiences are shaped by the interaction of external social environments (culture, community) and the internal environment (human body), and by socio-demographic variables (race, class, gender, etc.). Disparities in health and healthcare delivery, medicalization of society, determinants of health, social construction of illness, and the social organization of health care.","['Regular', 'Pass-Fail', 'Audit']",[['DSSP']],[],['SOCY335-0101'],,,,,,,
4178,SOCY340,202308,Globalization's Winners and Losers,SOCY,Sociology,3,"What is the relationship between globalization and inequality? This course examines the factors shaping both between-nation and within-nation household income inequality for the past century. It is divided into four parts, each considering a different factor. First we seek to understand global trade historically. Second, we examine the more recent phenomenon of outsourcing. Third, we examine welfare and taxation policy and its role in shaping domestic inequality. Finally, we analyze the mechanisms for the accumulation of capital within global finance. By the end of the course, students will be able to discuss globalization beyond the ""is it good or bad"" binary and understand the complex interaction between domestic politics and international trade.","['Regular', 'Pass-Fail', 'Audit']","[['DSHS', 'SCIS']]",[],['SOCY340-0101'],,,,,,,
4179,SOCY365,202308,"War and Society, from the American Revolution to the Present",SOCY,Sociology,3,"This course asks, why do nations make war the way they do? And how does the experience of waging war in this manner remake institutions, social and political relationships and even culture? To answer these questions, the course adopts a comparative and historical perspective, highlighting the ways nations organize and mobilize for armed conflict as well as how they define 'the enemy' against whom they direct armed force, and the ways these together shape the social consequences of warfare. Among the range of social consequences, we will focus on three: the experience of combat itself; the impact of war on class, race and gender relations; and the emergence of cultural values around armed conflict and the place of warfare and soldiers in society. The course concludes with almost a month devoted to making sense of the War in Ukraine and considering where to go from here.","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY365-0101'],,,SOCY465.,,,,SOCY465 or SOCY365.
4180,SOCY380,202308,Honors Independent Reading in Sociology,SOCY,Sociology,3,This course permits sociology honor students to undertake a program or reading on a particular problem in sociology or a subfield therein. The reading will be done under the supervision of a member of the sociology faculty. Required of sociology honor students.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY380-0101'],,,,Permission of BSOS-Sociology department.,,,
4181,SOCY381,202308,Honors Independent Research in Sociology,SOCY,Sociology,3,This course permits sociology students to define a particular problem in sociology or a subfield therein and to develop a research plan for use as a thesis topic. The work will be done under the supervision of a member of the sociology faculty.,"['Regular', 'Pass-Fail', 'Audit']",[],[],[],,SOCY380.,,,,,
4182,SOCY383,202308,Honors Thesis Research,SOCY,Sociology,3,"Student research under the direction of a member of the sociology faculty, culminating in the presentation and defense of a thesis reporting the research.","['Regular', 'Pass-Fail', 'Audit']",[],[],[],,SOCY381.,,,,,
4183,SOCY386,202308,Experiential Learning,SOCY,Sociology,3,Restriction: Permission of BSOS-Sociology department; and junior standing or higher.,"['Regular', 'Pass-Fail']",[],[],[],,,,,"To register, students must have departmental permission form signed by instructor and by Coordinator of Sociology Undergraduate Program.",,
4184,SOCY391,202308,Surveillance and the Erosion of Privacy,SOCY,Sociology,3,"Our world is under increasing amounts of surveillance, from states, corporations, and other individuals. These activities may affect our sense of privacy since surveilling others is done as a means to gather knowledge. This class examines surveillance and privacy together in order to answer the following questions: Are acts of surveillance in contemporary society eroding our sense of privacy? Are certain populations more or less privileged in terms of having privacy rights? How can we protect privacy rights in an age of surveillance?","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY391-0101'],,,,,,,
4185,SOCY399,202308,Independent Study in Sociology,SOCY,Sociology,1,No more than 6 hours of 399 is allowed for credit.,"['Regular', 'Pass-Fail', 'Audit']",[],[],[],,,,,,,
4186,SOCY410,202308,Social Demography,SOCY,Sociology,3,Types of demographic analysis; demographic data; population characteristics; migration; mortality; fertility; population theories; world population growth; population policy.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY410-0101'],,6 credits in SOCY courses; or permission of BSOS-Sociology department.,,,,,
4187,SOCY424,202308,Sociology of Race Relations,SOCY,Sociology,3,"Analysis of race-related issues, with a primary focus on American society. The historical emergence, development, and institutionalization of racism; the impact of racism on its victims; and racially based conflict.","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY424-0101'],,6 credits in SOCY courses; or permission of UGST-Undergraduate Studies.,,,Cross-listed with: AAST424.,,AAST424 or SOCY424.
